ID	DOCULECT	CONCEPT	GLOTTOCODE	CONCEPTICON_ID	VALUE	FORM	TOKENS	VARIANTS	SOURCE	COGID	LOAN	COGNACY
5684	Rapanui_264	moon	rapa1244	1313	mahina	mahina	m a h i n a		POLLEX	717	False	37, 5
138	NorthMarquesan_38	mosquito	nort2845	1509	nono purutia	nono purutia	n o n o _ p u r u t i a	nono kia // nono	POLLEX	47	False	1,74
411	Hawaiian_52	mosquito	hawa1245	1509	makika	makika	m a k i k a		71458	773	True	
670	Rarotongan_58	mosquito	raro1241	1509	namu	namu	n a m u		POLLEX	47	False	1
952	Maori_85	mosquito	maor1246	1509	waeroa	waeroa	w a e r o a		Biggs-85-2005	945	False	54
1478	Austral_128	mosquito	aust1304	1509	ramu	ramu	r a m u		Meyer-128-2005	47	False	1
2773	Tahitian_173	mosquito	tahi1242	1509	naonao	naonao	n a o n a o		Clark-173-2005	47	False	1,74
3769	Penrhyn_235	mosquito	penr1237	1509	namu	namu	n a m u		POLLEX	47	False	1
4226	Mangareva_239	mosquito	mang1401	1509	kōmanu	kōmanu	k oː m a n u		POLLEX	789	False	
4701	Tuamotuan_246	mosquito	tuam1242	1509	namu	namu	n a m u		POLLEX	47	False	1
5706	Rapanui_264	mosquito	rapa1244	1509	na'ona'o	na'ona'o	n a ʔ o n a ʔ o		POLLEX	47	False	1,74
219	NorthMarquesan_38	mother	nort2845	1216	kui	kui	k u i		POLLEX	363	False	15
465	Hawaiian_52	mother	hawa1245	1216	makuahine	makuahine	m a k u a h i n e		71458	748	False	4
756	Rarotongan_58	mother	raro1241	1216	māmā	māmā	m aː m aː		POLLEX	909	True	5
1003	Maori_85	mother	maor1246	1216	whaea	faea	f a e a		Biggs-85-2005	1045	False	6
1543	Austral_128	mother	aust1304	1216	metua vaʔine	metua vaʔine	m e t u a _ v a ʔ i n e		Meyer-128-2005	748	False	4
1544	Austral_128	mother	aust1304	1216	maamaa	maamaa	m aː m aː		Meyer-128-2005	909	True	5
2828	Tahitian_173	mother	tahi1242	1216	metua vahine	metua vahine	m e t u a _ v a h i n e		Clark-173-2005	748	False	4
2829	Tahitian_173	mother	tahi1242	1216	maamaa	maamaa	m aː m aː		Clark-173-2005	909	True	5
3822	Penrhyn_235	mother	penr1237	1216	tinana	tinana	t i n a n a		POLLEX	48	False	1
4291	Mangareva_239	mother	mang1401	1216	tinana	tinana	t i n a n a	tinana	POLLEX	48	False	1
4769	Tuamotuan_246	mother	tuam1242	1216	metua vahine	metua vahine	m e t u a _ v a h i n e		POLLEX	748	False	4
5768	Rapanui_264	mother	rapa1244	1216	matu'a	matu'a	m a t u ʔ a		POLLEX	748	False	4
256	NorthMarquesan_38	mouth	nort2845	674	nutu	nutu	n u t u		POLLEX	492	False	2
257	NorthMarquesan_38	mouth	nort2845	674	fafa	fafa	f a f a	haha	POLLEX	49	True	1
497	Hawaiian_52	mouth	hawa1245	674	waha	waha	w a h a		71458	49	False	1,8
796	Rarotongan_58	mouth	raro1241	674	vaà	vaà	v a ʔ a		POLLEX	49	False	1,8
1032	Maori_85	mouth	maor1246	674	waha	waha	w a h a		Biggs-85-2005	49	False	1,8
1580	Austral_128	mouth	aust1304	674	vaʔa	vaʔa	v a ʔ a		Meyer-128-2005	49	False	1,8
2860	Tahitian_173	mouth	tahi1242	674	vaha	vaha	v a h a		Clark-173-2005	49	False	1,8
3850	Penrhyn_235	mouth	penr1237	674	vaha	vaha	v a h a		POLLEX	49	False	1,8
4328	Mangareva_239	mouth	mang1401	674	'a'a	'a'a	ʔ a ʔ a	àaàa	POLLEX	49	False	1
4804	Tuamotuan_246	mouth	tuam1242	674	ŋutu	ŋutu	ŋ u t u		POLLEX	492	False	2
4805	Tuamotuan_246	mouth	tuam1242	674	vaha	vaha	v a h a		POLLEX	49	False	1,8
5799	Rapanui_264	mouth	rapa1244	674	gutu	gutu	g u t u	ŋutu	POLLEX	492	False	2
5800	Rapanui_264	mouth	rapa1244	674	haha	haha	h a h a		POLLEX	49	False	1
214	NorthMarquesan_38	name	nort2845	1405	ikoa	ikoa	i k o a	inoa	POLLEX	1046	False	6
461	Hawaiian_52	name	hawa1245	1405	inoa	inoa	i n o a		71458	1046	False	6
751	Rarotongan_58	name	raro1241	1405	ingoa	ingoa	i ŋ o a		POLLEX	1046	False	6
999	Maori_85	name	maor1246	1405	ingoa	ingoa	i ŋ o a		Biggs-85-2005	1046	False	6
1538	Austral_128	name	aust1304	1405	iʔoa	iʔoa	i ʔ o a		Meyer-128-2005	1046	False	6
2823	Tahitian_173	name	tahi1242	1405	i'oa	i'oa	i ʔ o a		Clark-173-2005	1046	False	6
3817	Penrhyn_235	name	penr1237	1405	ingoa	ingoa	i ŋ o a		POLLEX	1046	False	6
4286	Mangareva_239	name	mang1401	1405	ingoa	ingoa	i ŋ o a	igoa	POLLEX	1046	False	6
4765	Tuamotuan_246	name	tuam1242	1405	iŋoa	iŋoa	i ŋ o a		POLLEX	1046	False	6
5763	Rapanui_264	name	rapa1244	1405	îgoa	îgoa	ʔ iː g o a	iŋoa	POLLEX	1046	False	6
68	NorthMarquesan_38	narrow	nort2845	1267	faiti	faiti	f a i t i	iti	POLLEX	1357	False	84
356	Hawaiian_52	narrow	hawa1245	1267	lā'iki	lā'iki	l aː ʔ i k i		71458	1357	False	84
595	Rarotongan_58	narrow	raro1241	1267	tākōpāpā	tākōpāpā	t aː k oː p aː p aː	kōpāpā // kōpū	POLLEX	887	False	48?
596	Rarotongan_58	narrow	raro1241	1267	tākokota	tākokota	t aː k o k o t a	kōkota	POLLEX	571	False	26
597	Rarotongan_58	narrow	raro1241	1267	'ōiti	'ōiti	ʔ oː i t i		POLLEX	1021	False	
598	Rarotongan_58	narrow	raro1241	1267	oaoa	oaoa	o a o a		POLLEX	241	False	12
898	Maori_85	narrow	maor1246	1267	whaaiti	faːiti	f aː i t i		Biggs-85-2005	1357	False	84
1423	Austral_128	narrow	aust1304	1267	oaoa	oaoa	o a o a		Meyer-128-2005	241	False	12
1424	Austral_128	narrow	aust1304	1267	piri	piri	p i r i		Meyer-128-2005	190	False	11
2721	Tahitian_173	narrow	tahi1242	1267	['aa]oaoa	oaoa	o a o a		Clark-173-2005	241	False	12
3718	Penrhyn_235	narrow	penr1237	1267	kisi	kisi	k i s i		POLLEX	722	False	
4158	Mangareva_239	narrow	mang1401	1267	āiti	āiti	aː i t i		POLLEX	1357	False	84
4632	Tuamotuan_246	narrow	tuam1242	1267	koma/koma	koma	k o m a	koma/koma	POLLEX	126	False	10
5643	Rapanui_264	narrow	rapa1244	1267	vakavaka	vakavaka	v a k a v a k a		POLLEX	969	False	
5644	Rapanui_264	narrow	rapa1244	1267	rikiriki	rikiriki	r i k i r i k i		POLLEX	1357	False	84
37	NorthMarquesan_38	near	nort2845	1942	tata	tata	t a t a		POLLEX	1396	False	9
331	Hawaiian_52	near	hawa1245	1942	kokoke	kokoke	k o k o k e		71458	663	False	
569	Rarotongan_58	near	raro1241	1942	vai/tata/	tata	t a t a	vai/tata/	POLLEX	1396	False	9
874	Maori_85	near	maor1246	1942	tata	tata	t a t a		Biggs-85-2005	1396	False	9
1397	Austral_128	near	aust1304	1942	ʔatata	ʔatata	ʔ a t a t a		Meyer-128-2005	1396	False	9
2698	Tahitian_173	near	tahi1242	1942	faatata	faatata	f aː t a t a		Clark-173-2005	1396	False	9
3697	Penrhyn_235	near	penr1237	1942	vai/tata/	tata	t a t a	vai/tata/	POLLEX	1396	False	9
4134	Mangareva_239	near	mang1401	1942	tata	tata	t a t a		POLLEX	1396	False	9
4609	Tuamotuan_246	near	tuam1242	1942	tata	tata	t a t a	hatata // fatata	POLLEX	1396	False	9
5616	Rapanui_264	near	rapa1244	1942	tupuaki	tupuaki	t u p u a k i		POLLEX	836	False	43?
5617	Rapanui_264	near	rapa1244	1942	hahine	hahine	h a h i n e		POLLEX	964	False	
264	NorthMarquesan_38	neck	nort2845	1333	kaakii	kaakii	k aː k iː		POLLEX	507	False	20
503	Hawaiian_52	neck	hawa1245	1333	'ā'ī	'ā'ī	ʔ aː ʔ iː		71458	507	False	20
802	Rarotongan_58	neck	raro1241	1333	kakii	kakii	k a k iː		POLLEX	507	False	20
1037	Maori_85	neck	maor1246	1333	ua	ua	u a		Biggs-85-2005	426	False	18
1585	Austral_128	neck	aust1304	1333	ʔaʔii	ʔaʔii	ʔ a ʔ iː		Meyer-128-2005	507	False	20
2866	Tahitian_173	neck	tahi1242	1333	'a'ii	'a'ii	ʔ a ʔ iː		Clark-173-2005	507	False	20
3854	Penrhyn_235	neck	penr1237	1333	kakii	kakii	k a k iː		POLLEX	507	False	20
4333	Mangareva_239	neck	mang1401	1333	kaki	kaki	k a k i		POLLEX	507	False	20
4813	Tuamotuan_246	neck	tuam1242	1333	ua	ua	u a		POLLEX	426	False	18
4814	Tuamotuan_246	neck	tuam1242	1333	kaakii	kaakii	k aː k iː		POLLEX	507	False	20
5806	Rapanui_264	neck	rapa1244	1333	gao	gao	g a o		POLLEX	440	False	18?
207	NorthMarquesan_38	needle	nort2845	1382	rira	rira	r i r a	nina	POLLEX	388	True	16
456	Hawaiian_52	needle	hawa1245	1382	kui	kui	k u i		71458	1123	False	66
739	Rarotongan_58	needle	raro1241	1382	au	au	a u		POLLEX	51	False	1
994	Maori_85	needle	maor1246	1382	ngira	ngira	ŋ i r a		Biggs-85-2005	388	True	16
1531	Austral_128	needle	aust1304	1382	nira	nira	n i r a		Meyer-128-2005	388	True	16
2817	Tahitian_173	needle	tahi1242	1382	nira	nira	n i r a		Clark-173-2005	388	True	16
3812	Penrhyn_235	needle	penr1237	1382	tui	tui	t u i		POLLEX	1123	False	66
4278	Mangareva_239	needle	mang1401	1382	nira	nira	n i r a		POLLEX	804	False	
4757	Tuamotuan_246	needle	tuam1242	1382	/hau/ato	hau	h a u	/hau/ato // au	POLLEX	51	True	1
5757	Rapanui_264	needle	rapa1244	1382	ivi	ivi	i v i	ibi	POLLEX	637	False	30
5758	Rapanui_264	needle	rapa1244	1382	hika	hika	h i k a		POLLEX	1397	False	9
61	NorthMarquesan_38	new	nort2845	1231	hou	hou	h o u		POLLEX	52	False	1
351	Hawaiian_52	new	hawa1245	1231	hou	hou	h o u		71458	52	False	1
588	Rarotongan_58	new	raro1241	1231	'oou	'oou	ʔ oː u		POLLEX	52	False	1
893	Maori_85	new	maor1246	1231	hoou	hoou	h oː u		Biggs-85-2005	52	False	1
1417	Austral_128	new	aust1304	1231	ʔaapii	ʔaapii	ʔ aː p iː		Meyer-128-2005	1185	True	7
2715	Tahitian_173	new	tahi1242	1231	'aapii	'aapii	ʔ aː p iː		Clark-173-2005	1185	False	7
3713	Penrhyn_235	new	penr1237	1231	hoou	hoou	h oː u		POLLEX	52	False	1
4153	Mangareva_239	new	mang1401	1231	'ou	'ou	ʔ o u	'ou	POLLEX	52	False	1
4627	Tuamotuan_246	new	tuam1242	1231	hoou	hoou	h oː u		POLLEX	52	False	1
5636	Rapanui_264	new	rapa1244	1231	ho'ou	ho'ou	h o ʔ o u		POLLEX	52	False	1
53	NorthMarquesan_38	night	nort2845	1233	poo	poo	p oː		POLLEX	53	False	1
347	Hawaiian_52	night	hawa1245	1233	pō	pō	p oː		71458	53	False	1
583	Rarotongan_58	night	raro1241	1233	poo	poo	p oː		POLLEX	53	False	1
889	Maori_85	night	maor1246	1233	poo	poo	p oː		Biggs-85-2005	53	False	1
1410	Austral_128	night	aust1304	1233	poo	poo	p oː		Meyer-128-2005	53	False	1
2710	Tahitian_173	night	tahi1242	1233	poo	poo	p oː		Clark-173-2005	53	False	1
3707	Penrhyn_235	night	penr1237	1233	poo	poo	p oː		POLLEX	53	False	1
4147	Mangareva_239	night	mang1401	1233	pō	pō	p oː	poo	POLLEX	53	False	1
4621	Tuamotuan_246	night	tuam1242	1233	poo	poo	p oː		POLLEX	53	False	1
4622	Tuamotuan_246	night	tuam1242	1233	ruki	ruki	r u k i		POLLEX	863	False	
5631	Rapanui_264	night	rapa1244	1233	poo	poo	p oː		POLLEX	53	False	1
15	NorthMarquesan_38	no, not	nort2845	2279	tee	tee	t eː		POLLEX	289	False	13
16	NorthMarquesan_38	no, not	nort2845	2279	ie(hh)ai	ieai	i e a i		POLLEX	128	False	10,84
310	Hawaiian_52	no, not	hawa1245	2279	'ole	'ole	ʔ o l e		71458	191	False	11
547	Rarotongan_58	no, not	raro1241	2279	àuraka	àuraka	ʔ a u r a k a		POLLEX	242	False	12
548	Rarotongan_58	no, not	raro1241	2279	kaa'ore	kaa'ore	k aː ʔ o r e		POLLEX	191	False	11
852	Maori_85	no, not	maor1246	2279	kaahore	kaahore	k aː h o r e		Biggs-85-2005	191	False	11
1373	Austral_128	no, not	aust1304	2279	e ʔore	e ʔore	e _ ʔ o r e	ʔaore	Meyer-128-2005	191	False	11
2676	Tahitian_173	no, not	tahi1242	2279	'aita	'aita	ʔ a i t a		Clark-173-2005	577	False	
3686	Penrhyn_235	no, not	penr1237	2279	caré	kare	k a r e	kaare	POLLEX	191	False	11
4116	Mangareva_239	no, not	mang1401	2279	kore	kore	k o r e		POLLEX	191	False	11
4596	Tuamotuan_246	no, not	tuam1242	2279	kauraka	kauraka	k a u r a k a		POLLEX	242	False	12
5595	Rapanui_264	no, not	rapa1244	2279	ina kai	ina kai	i n a _ k a i	kai	POLLEX	1353	False	83
5596	Rapanui_264	no, not	rapa1244	2279	ta'e	ta'e	t a ʔ e		POLLEX	956	False	
261	NorthMarquesan_38	nose	nort2845	1221	ihu	ihu	i h u		POLLEX	54	False	1
501	Hawaiian_52	nose	hawa1245	1221	ihu	ihu	i h u		71458	54	False	1
799	Rarotongan_58	nose	raro1241	1221	putaang/iqu/	putaang	p u t aː ŋ	putaang/iqu/	POLLEX	54	False	1,2
1035	Maori_85	nose	maor1246	1221	ihu	ihu	i h u		Biggs-85-2005	54	False	1
1583	Austral_128	nose	aust1304	1221	puta eʔu	puta eʔu	p u t a _ e ʔ u		Meyer-128-2005	54	False	1,2
2864	Tahitian_173	nose	tahi1242	1221	ihu	ihu	i h u		Clark-173-2005	54	False	1
3852	Penrhyn_235	nose	penr1237	1221	isu	isu	i s u		POLLEX	54	False	1
4331	Mangareva_239	nose	mang1401	1221	i'u	i'u	i ʔ u		POLLEX	54	False	1
4810	Tuamotuan_246	nose	tuam1242	1221	ihu	ihu	i h u		POLLEX	54	False	1
5803	Rapanui_264	nose	rapa1244	1221	ihu	ihu	i h u		POLLEX	54	False	1
62	NorthMarquesan_38	old	nort2845	1229	kakiu	kakiu	k a k i u		POLLEX	170	False	10?
63	NorthMarquesan_38	old	nort2845	1229	tehito	tehito	t e h i t o		POLLEX	129	False	10
64	NorthMarquesan_38	old	nort2845	1229	koua	koua	k o u a	ko'oua	POLLEX	1398	False	9
352	Hawaiian_52	old	hawa1245	1229	kahiko	kahiko	k a h i k o		71458	129	False	10
589	Rarotongan_58	old	raro1241	1229	taìto	taìto	t a ʔ i t o		POLLEX	129	False	10
894	Maori_85	old	maor1246	1229	pakeke	pakeke	p a k e k e		Biggs-85-2005	1371	False	
1418	Austral_128	old	aust1304	1229	ruuʔau	ruuʔau	r uː ʔ a u		Meyer-128-2005	192	True	11
2716	Tahitian_173	old	tahi1242	1229	ruu'au	ruu'au	r uː ʔ a u		Clark-173-2005	192	False	11
3714	Penrhyn_235	old	penr1237	1229	tahito	tahito	t a h i t o		POLLEX	129	False	10
4154	Mangareva_239	old	mang1401	1229	te'ito	te'ito	t e ʔ i t o	taito	POLLEX	129	False	10
4628	Tuamotuan_246	old	tuam1242	1229	korou	korou	k o r o u	korooua	POLLEX	1398	False	9
5637	Rapanui_264	old	rapa1244	1229	tuai	tuai	t u a i	tuuai	POLLEX	877	False	48
5638	Rapanui_264	old	rapa1244	1229	korohua	korohua	k o r o h u a	koroua	POLLEX	1398	False	9
21	NorthMarquesan_38	other	nort2845	197	ke	ke	k e		POLLEX	1376	False	8?
315	Hawaiian_52	other	hawa1245	197	kekāhi	kekāhi	k e k aː h i		71458	1186	False	7
553	Rarotongan_58	other	raro1241	197	tēta'i	tēta'i	t eː t a ʔ i	ta'i	POLLEX	1186	False	7
554	Rarotongan_58	other	raro1241	197	kē	kē	k eː		POLLEX	1376	False	8?
858	Maori_85	other	maor1246	197	atu	atu	a t u		Biggs-85-2005	444	False	19
1379	Austral_128	other	aust1304	197	vetaʔi	vetaʔi	v e t a ʔ i		Meyer-128-2005	1186	False	7
2681	Tahitian_173	other	tahi1242	197	vetahi['ee]	vetahi	v e t a h i		Clark-173-2005	1186	False	7
5604	Rapanui_264	other	rapa1244	197	tahi	tahi	t a h i		POLLEX	1186	False	7
66	NorthMarquesan_38	painful, sick	nort2845	2103	memae	memae	m e m a e	mamae	POLLEX	130	False	10
354	Hawaiian_52	painful, sick	hawa1245	2103	ma'i	ma'i	m a ʔ i		71458	56	False	1
591	Rarotongan_58	painful, sick	raro1241	2103	maauiui	maauiui	m aː u i u i		POLLEX	56	False	1,12
592	Rarotongan_58	painful, sick	raro1241	2103	mamae	mamae	m a m a e		POLLEX	130	False	10
896	Maori_85	painful, sick	maor1246	2103	maauiui	maauiui	m aː u i u i		Biggs-85-2005	56	False	1,12
1420	Austral_128	painful, sick	aust1304	2103	maʔi	maʔi	m a ʔ i		Meyer-128-2005	56	False	1
1421	Austral_128	painful, sick	aust1304	2103	paʔo	paʔo	p a ʔ o		Meyer-128-2005	350	False	
2718	Tahitian_173	painful, sick	tahi1242	2103	ma'i	ma'i	m a ʔ i		Clark-173-2005	56	False	1
2719	Tahitian_173	painful, sick	tahi1242	2103	mamae	mamae	m a m a e		Clark-173-2005	130	False	10
3716	Penrhyn_235	painful, sick	penr1237	2103	mamae	mamae	m a m a e		POLLEX	130	False	10
4156	Mangareva_239	painful, sick	mang1401	2103	mamae	mamae	m a m a e	mamae	POLLEX	130	False	10
4629	Tuamotuan_246	painful, sick	tuam1242	2103	maauiui	maauiui	m aː u i u i		POLLEX	56	False	1,12
4630	Tuamotuan_246	painful, sick	tuam1242	2103	mamae	mamae	m a m a e		POLLEX	130	False	10
5640	Rapanui_264	painful, sick	rapa1244	2103	mamae	mamae	m a m a e	mumae	POLLEX	130	False	10
5641	Rapanui_264	painful, sick	rapa1244	2103	mauìuì	mauìuì	m a u ʔ i u ʔ i		POLLEX	56	False	1,12
229	NorthMarquesan_38	person/human being	nort2845	683	kenana	kenana	k e n a n a	'enana	POLLEX	57	False	1,66,11
230	NorthMarquesan_38	person/human being	nort2845	683	'enata	'enata	ʔ e n a t a		POLLEX	57	False	1,66
471	Hawaiian_52	person/human being	hawa1245	683	kanaka	kanaka	k a n a k a		71458	57	False	1,66
766	Rarotongan_58	person/human being	raro1241	683	tangata	tangata	t a ŋ a t a		POLLEX	57	False	1,66
1009	Maori_85	person/human being	maor1246	683	tangata	tangata	t a ŋ a t a		Biggs-85-2005	57	False	1,66
1551	Austral_128	person/human being	aust1304	683	taʔata	taʔata	t a ʔ a t a		Meyer-128-2005	57	False	1,66
2835	Tahitian_173	person/human being	tahi1242	683	ta'ata	ta'ata	t a ʔ a t a		Clark-173-2005	57	False	1,66
3828	Penrhyn_235	person/human being	penr1237	683	tangata	tangata	t a ŋ a t a		POLLEX	57	False	1,66
4301	Mangareva_239	person/human being	mang1401	683	tangata	tangata	t a ŋ a t a	tagata	POLLEX	57	False	1,66
4778	Tuamotuan_246	person/human being	tuam1242	683	taŋata	taŋata	t a ŋ a t a		POLLEX	57	False	1,66
5776	Rapanui_264	person/human being	rapa1244	683	tagata	tagata	t a g a t a	taŋata	POLLEX	57	False	1,66
109	NorthMarquesan_38	rain	nort2845	658	ua	ua	u a		POLLEX	58	False	1
385	Hawaiian_52	rain	hawa1245	658	ua	ua	u a		71458	58	False	1
638	Rarotongan_58	rain	raro1241	658	ua	ua	u a		POLLEX	58	False	1
925	Maori_85	rain	maor1246	658	ua	ua	u a		Biggs-85-2005	58	False	1
1452	Austral_128	rain	aust1304	658	ua	ua	u a		Meyer-128-2005	58	False	1
2748	Tahitian_173	rain	tahi1242	658	ua	ua	u a		Clark-173-2005	58	False	1
3747	Penrhyn_235	rain	penr1237	658	ua	ua	u a		POLLEX	58	False	1
4197	Mangareva_239	rain	mang1401	658	ua	ua	u a	ua	POLLEX	58	False	1
4669	Tuamotuan_246	rain	tuam1242	658	ua	ua	u a		POLLEX	58	False	1
5678	Rapanui_264	rain	rapa1244	658	ûa	ûa	ʔ uː a	ua // 'uua	POLLEX	58	False	1
148	NorthMarquesan_38	rat	nort2845	1490	kumakuma	kumakuma	k u m a k u m a		POLLEX	291	False	13
149	NorthMarquesan_38	rat	nort2845	1490	kio'e	kio'e	k i o ʔ e		POLLEX	244	False	12
418	Hawaiian_52	rat	hawa1245	1490	'iole	'iole	ʔ i o l e		71458	244	False	12
679	Rarotongan_58	rat	raro1241	1490	kiore	kiore	k i o r e		POLLEX	244	False	12
959	Maori_85	rat	maor1246	1490	kiore	kiore	k i o r e		Biggs-85-2005	244	False	12
1487	Austral_128	rat	aust1304	1490	ʔiore	ʔiore	ʔ i o r e		Meyer-128-2005	244	False	12
2782	Tahitian_173	rat	tahi1242	1490	'iore	'iore	ʔ i o r e		Clark-173-2005	244	False	12
3775	Penrhyn_235	rat	penr1237	1490	kire	kire	k i r e		POLLEX	244	False	12
4235	Mangareva_239	rat	mang1401	1490	kiore	kiore	k i o r e	kiore	POLLEX	244	False	12
4708	Tuamotuan_246	rat	tuam1242	1490	kiore	kiore	k i o r e		POLLEX	244	False	12
5712	Rapanui_264	rat	rapa1244	1490	kio'e	kio'e	k i o ʔ e	kiora // kiore	POLLEX	244	True	12
84	NorthMarquesan_38	red	nort2845	156	pukiki	pukiki	p u k i k i		POLLEX	814	False	43
85	NorthMarquesan_38	red	nort2845	156	kuwa	kuwa	k u w a	kuà	POLLEX	292	False	13
365	Hawaiian_52	red	hawa1245	156	'ula	'ula	ʔ u l a		71458	292	False	13
613	Rarotongan_58	red	raro1241	156	'ute	'ute	ʔ u t e		POLLEX	333	True	14
614	Rarotongan_58	red	raro1241	156	kura	kura	k u r a		POLLEX	292	False	13
908	Maori_85	red	maor1246	156	whero	fero	f e r o		Biggs-85-2005	697	False	36
1433	Austral_128	red	aust1304	156	ʔuraʔura	ʔuraʔura	ʔ u r a ʔ u r a		Meyer-128-2005	292	False	13
2731	Tahitian_173	red	tahi1242	156	'ute'ute	'ute'ute	ʔ u t e ʔ u t e		Clark-173-2005	333	False	14
3728	Penrhyn_235	red	penr1237	156	kura	kura	k u r a		POLLEX	292	False	13
4171	Mangareva_239	red	mang1401	156	kura	kura	k u r a	kura	POLLEX	292	False	13
4642	Tuamotuan_246	red	tuam1242	156	mea	mea	m e a		POLLEX	59	False	1
4643	Tuamotuan_246	red	tuam1242	156	kura	kura	k u r a		POLLEX	292	False	13
5656	Rapanui_264	red	rapa1244	156	herohero	herohero	h e r o h e r o		POLLEX	697	False	36
5657	Rapanui_264	red	rapa1244	156	mea	mea	m e a		POLLEX	59	False	1
290	NorthMarquesan_38	right	nort2845	1019	'ima oko	'ima oko	ʔ i m a _ o k o		POLLEX	659	False	33
291	NorthMarquesan_38	right	nort2845	1019	atamai	atamai	a t a m a i		POLLEX	1187	False	7
527	Hawaiian_52	right	hawa1245	1019	'ākau	'ākau	ʔ aː k a u		71458	910	False	5, 40
831	Rarotongan_58	right	raro1241	1019	katau	katau	k a t a u		POLLEX	910	False	5, 40
1059	Maori_85	right	maor1246	1019	matau	matau	m a t a u		Biggs-85-2005	910	False	5,13
1060	Maori_85	right	maor1246	1019	katau	katau	k a t a u		Biggs-85-2005	910	False	5, 40
1616	Austral_128	right	aust1304	1019	ʔatau	ʔatau	ʔ a t a u		Meyer-128-2005	910	False	5, 40
2892	Tahitian_173	right	tahi1242	1019	'atau	'atau	ʔ a t a u		Clark-173-2005	910	False	5, 40
3878	Penrhyn_235	right	penr1237	1019	katau	katau	k a t a u		POLLEX	910	False	5, 40
4841	Tuamotuan_246	right	tuam1242	1019	katau	katau	k a t a u		POLLEX	910	False	5, 40
5835	Rapanui_264	right	rapa1244	1019	mata'u	mata'u	m a t a ʔ u		POLLEX	910	False	5,13
287	NorthMarquesan_38	road/path	nort2845	2457	vaà/nui	vaà	v a ʔ a	vaà/nui	POLLEX	537	False	22
524	Hawaiian_52	road/path	hawa1245	2457	ala	ala	a l a		71458	60	False	1
827	Rarotongan_58	road/path	raro1241	2457	ara	ara	a r a		POLLEX	60	False	1
1056	Maori_85	road/path	maor1246	2457	ara	ara	a r a		Biggs-85-2005	60	False	1
1610	Austral_128	road/path	aust1304	2457	araʔaraʔa	araʔaraʔa	a r a ʔ a r a ʔ a	ara	Meyer-128-2005	60	False	1
1611	Austral_128	road/path	aust1304	2457	puruumu	puruumu	p u r uː m u	poroomu	Meyer-128-2005	624	True	3
2886	Tahitian_173	road/path	tahi1242	2457	ara	ara	a r a		Clark-173-2005	60	False	1
2887	Tahitian_173	road/path	tahi1242	2457	'ee'a	'ee'a	ʔ eː ʔ a		Clark-173-2005	933	False	52
2888	Tahitian_173	road/path	tahi1242	2457	puruumu	puruumu	p u r uː m u	poroomu	Clark-173-2005	624	False	3
3875	Penrhyn_235	road/path	penr1237	2457	ara	ara	a r a		POLLEX	60	False	1
4357	Mangareva_239	road/path	mang1401	2457	ara	ara	a r a		POLLEX	60	False	1
4838	Tuamotuan_246	road/path	tuam1242	2457	ara	ara	a r a		POLLEX	60	False	1
5832	Rapanui_264	road/path	rapa1244	2457	ara	ara	a r a		POLLEX	60	False	1
131	NorthMarquesan_38	root	nort2845	670	aka	aka	a k a		POLLEX	493	False	2
405	Hawaiian_52	root	hawa1245	670	a'a	a'a	a ʔ a		71458	493	False	2
663	Rarotongan_58	root	raro1241	670	paki-aka	paki-aka	p a k i + a k a		POLLEX	493	False	2
946	Maori_85	root	maor1246	670	paki|aka	paki aka	p a k i _ a k a		Biggs-85-2005	493	False	2
1472	Austral_128	root	aust1304	670	aʔa	aʔa	a ʔ a		Meyer-128-2005	493	False	2
2767	Tahitian_173	root	tahi1242	670	a'a	a'a	a ʔ a		Clark-173-2005	493	False	2
3763	Penrhyn_235	root	penr1237	670	aka	aka	a k a		POLLEX	493	False	2
4219	Mangareva_239	root	mang1401	670	aka	aka	a k a	aka	POLLEX	493	False	2
4694	Tuamotuan_246	root	tuam1242	670	aka	aka	a k a		POLLEX	493	False	2
5699	Rapanui_264	root	rapa1244	670	aka	aka	a k a		POLLEX	493	False	2
211	NorthMarquesan_38	rope	nort2845	1218	touà	touà	t o u ʔ a		POLLEX	1399	False	9
459	Hawaiian_52	rope	hawa1245	1218	kaula	kaula	k a u l a		71458	1399	False	9
747	Rarotongan_58	rope	raro1241	1218	taura	taura	t a u r a		POLLEX	1399	False	9
997	Maori_85	rope	maor1246	1218	taura	taura	t a u r a		Biggs-85-2005	1399	False	9
1536	Austral_128	rope	aust1304	1218	taura	taura	t a u r a		Meyer-128-2005	1399	False	9
2821	Tahitian_173	rope	tahi1242	1218	taura	taura	t a u r a		Clark-173-2005	1399	False	9
3816	Penrhyn_235	rope	penr1237	1218	taura	taura	t a u r a		POLLEX	1399	False	9
4283	Mangareva_239	rope	mang1401	1218	kaka	kaka	k a k a		POLLEX	806	False	
4284	Mangareva_239	rope	mang1401	1218	toura	toura	t o u r a		POLLEX	1399	False	9
4762	Tuamotuan_246	rope	tuam1242	1218	taura	taura	t a u r a		POLLEX	1399	False	9
4763	Tuamotuan_246	rope	tuam1242	1218	patoko	patoko	p a t o k o		POLLEX	874	False	
5761	Rapanui_264	rope	rapa1244	1218	taura	taura	t a u r a		POLLEX	1399	False	9
134	NorthMarquesan_38	rotten	nort2845	1728	pee	pee	p eː		POLLEX	389	True	16
